Extraction sheet name,Data file (doi),LSR no.,Extraction sheet dimension,Variable to extract,Understandable label for database,Class ID,Class  label,Class definition,Parent class,Ontology spreadsheet,Organised under,COMBO or not?,COMBO
,,2,,tg1PTSD3PTm,Mean PTSD symptom severity of the treatment group,OBI:0000679,average value,A data item that is produced as the output of an averaging data transformation and represents the average value of the input data.,data item,Intervention outcomes and spillover effects,,,
,,2,,tg1PTSD3PTm,Mean PTSD symptom severity of the treatment group,GMHO:0000123,intervention arm,A study arm that is subject to evaluation in an intervention evaluation study.,study arm,Intervention content and delivery,,,
,,2,,tg1PTSD3PTm,Mean PTSD symptom severity of the treatment group,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
,,2,,tg1PTSD3PTn,Sample size of PTSD symptom severity of the treatment group,GMHO:0000173,post-traumatic stress symptom severity,Symptom severity relating to a post-traumatic stress symptom.,symptom severity,Intervention outcomes and spillover effects,,,
,,2,,tg1PTSD3PTn,Sample size of PTSD symptom severity of the treatment group,GMHO:0000206,number of participants with measurement,Number of intervention participants for whom a measurement was made.,number of intervention participants,Intervention outcomes and spillover effects,,,
,,2,,tg1PTSD3PTn,Sample size of PTSD symptom severity of the treatment group,GMHO:0000123,intervention arm,A study arm that is subject to evaluation in an intervention evaluation study.,study arm,Intervention content and delivery,,,
,,2,,tg1PTSD3PTn,Sample size of PTSD symptom severity of the treatment group,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
,,2,,tg1PTSD3PTsd,Standard deviation of PTSD symptom severity of the treatment group,GMHO:0000173,post-traumatic stress symptom severity,Symptom severity relating to a post-traumatic stress symptom.,symptom severity,Intervention outcomes and spillover effects,,,
,,2,,tg1PTSD3PTsd,Standard deviation of PTSD symptom severity of the treatment group,OBCS:0000077,standard deviation,A quantitative confidence value that measures the variability of data around the mean.,quantitative confidence value,Intervention outcomes and spillover effects,,,
,,2,,tg1PTSD3PTsd,Standard deviation of PTSD symptom severity of the treatment group,GMHO:0000123,intervention arm,A study arm that is subject to evaluation in an intervention evaluation study.,study arm,Intervention content and delivery,,,
,,2,,tg1PTSD3PTsd,Standard deviation of PTSD symptom severity of the treatment group,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
,,2,,tg2PTSD3PTn,Sample size of PTSD symptom severity of the control group,GMHO:0000173,post-traumatic stress symptom severity,Symptom severity relating to a post-traumatic stress symptom.,symptom severity,Intervention outcomes and spillover effects,,,
,,2,,tg2PTSD3PTn,Sample size of PTSD symptom severity of the control group,GMHO:0000206,number of participants with measurement,Number of intervention participants for whom a measurement was made.,number of intervention participants,Intervention outcomes and spillover effects,,,
,,2,,tg2PTSD3PTn,Sample size of PTSD symptom severity of the control group,GMHO:0000122,control arm,A study arm designation as a comparator to some intervention arm.,study arm,Intervention content and delivery,,,
,,2,,tg2PTSD3PTn,Sample size of PTSD symptom severity of the control group,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
,,2,,tg2PTSD3PTm,Mean PTSD symptom severity of the control group,GMHO:0000173,post-traumatic stress symptom severity,Symptom severity relating to a post-traumatic stress symptom.,symptom severity,Intervention outcomes and spillover effects,,,
,,2,,tg2PTSD3PTm,Mean PTSD symptom severity of the control group,OBI:0000679,average value,A data item that is produced as the output of an averaging data transformation and represents the average value of the input data.,data item,Intervention outcomes and spillover effects,,,
,,2,,tg2PTSD3PTm,Mean PTSD symptom severity of the control group,GMHO:0000122,control arm,A study arm designation as a comparator to some intervention arm.,study arm,Intervention content and delivery,,,
,,2,,tg2PTSD3PTm,Mean PTSD symptom severity of the control group,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
,,2,,tg2PTSD3PTsd,Standard deviation of PTSD symptom severity of the control group,GMHO:0000173,post-traumatic stress symptom severity,Symptom severity relating to a post-traumatic stress symptom.,symptom severity,Intervention outcomes and spillover effects,,,
,,2,,tg2PTSD3PTsd,Standard deviation of PTSD symptom severity of the control group,OBCS:0000077,standard deviation,A quantitative confidence value that measures the variability of data around the mean.,quantitative confidence value,Intervention outcomes and spillover effects,,,
,,2,,tg2PTSD3PTsd,Standard deviation of PTSD symptom severity of the control group,GMHO:0000122,control arm,A study arm designation as a comparator to some intervention arm.,study arm,Intervention content and delivery,,,
,,2,,tg2PTSD3PTsd,Standard deviation of PTSD symptom severity of the control group,GMHO:0000204,measurement datum at followup,Measurement datum that was recorded as followup data in a study.,measurement datum,Intervention outcomes and spillover effects,,,
,,2,,RoB PTSD symptom severity,Risk of bias associated with measurement of PTSD outcome data,GMHO:0000218,risk of bias associated with measurement of outcome data,An intervention evaluation study risk of bias or error associated with how outcome data was measured in a study.,intervention evaluation study risk of bias or error,Research methods,,,
,,2,,RoB PTSD symptom severity,Risk of bias associated with measurement of PTSD outcome data,GMHO:0000173,post-traumatic stress symptom severity,Symptom severity relating to a post-traumatic stress symptom.,symptom severity,Intervention outcomes and spillover effects,,,
